"Date","Open*","High","Low","Close**","Volume","Market Cap"
"07-05-2018",5.03,5.09,4.61,5.0,107502000,2646481152
"06-05-2018",5.21,5.21,4.86,5.04,108668000,2738949120
"05-05-2018",5.46,5.57,5.19,5.22,123852000,2871309312
"04-05-2018",5.21,5.63,5.0,5.4,146054000,2741301248
"03-05-2018",4.85,5.42,4.83,5.17,139458000,2548442368
"02-05-2018",4.59,4.99,4.53,4.83,133091000,2411042816
"01-05-2018",4.54,4.65,4.22,4.62,93554800,2385083392
"30-04-2018",4.83,4.83,4.37,4.49,109782000,2539725568
"29-04-2018",4.32,4.91,4.24,4.85,157172000,2272692480
"28-04-2018",3.78,4.41,3.77,4.32,106661000,1989627008
"27-04-2018",3.98,4.03,3.65,3.77,76432496,2089987840
"26-04-2018",3.63,3.98,3.5,3.98,84318096,1908667008
"25-04-2018",4.14,4.18,3.56,3.62,82778496,2177047040
"24-04-2018",3.89,4.19,3.89,4.17,107471000,2047264640
"23-04-2018",3.83,3.95,3.81,3.88,83179696,2013341824
"22-04-2018",3.86,3.98,3.77,3.83,85951504,2027696256
"21-04-2018",3.95,3.96,3.59,3.84,80985400,2076048896
"20-04-2018",3.73,3.96,3.63,3.93,89724600,1963741440
"19-04-2018",3.57,3.73,3.52,3.71,83805600,1876033280
"18-04-2018",3.31,3.61,3.28,3.58,83240096,1740897792
"17-04-2018",3.34,3.45,3.29,3.3,68839904,1757425024
"16-04-2018",3.55,3.59,3.25,3.35,78060304,1868498688
"15-04-2018",3.29,3.56,3.29,3.56,80133904,1731210496
"14-04-2018",3.29,3.37,3.06,3.29,69780200,1725084544
"13-04-2018",3.32,3.5,3.16,3.27,74513600,1744176768
"12-04-2018",2.76,3.34,2.75,3.34,93227000,1450930688
"11-04-2018",2.7,2.83,2.7,2.78,71380800,1417657344
"10-04-2018",2.56,2.72,2.53,2.69,65408600,1343503104
"09-04-2018",2.53,2.68,2.42,2.55,65203800,1327186816
"08-04-2018",2.51,2.62,2.47,2.52,49740300,1316369920
"07-04-2018",2.35,2.67,2.34,2.5,54970100,1234666368
"06-04-2018",2.42,2.46,2.29,2.34,46839600,1270434816
"05-04-2018",2.42,2.48,2.3,2.43,46373900,1271540864
"04-04-2018",2.91,2.91,2.4,2.42,65268200,1525664512
"03-04-2018",2.73,3.11,2.68,2.9,89353000,1427906944
"02-04-2018",2.24,2.98,2.2,2.72,107438000,1173378688
"01-04-2018",2.38,2.47,2.0,2.23,42424100,1243013248
"31-03-2018",2.34,2.52,2.29,2.38,44233500,1225654400
"30-03-2018",2.41,2.57,2.2,2.34,50087200,1262581120
"29-03-2018",2.92,2.98,2.38,2.42,51073900,1522144256
"28-03-2018",2.95,3.05,2.87,2.92,53936700,1535320704
"27-03-2018",3.19,3.2,2.93,2.95,52477200,1657095936
"26-03-2018",3.35,3.46,3.0,3.2,59767500,1740012928
"25-03-2018",3.29,3.52,3.21,3.35,61590900,1708625152
"24-03-2018",3.42,3.6,3.33,3.35,64780900,1769899008
"23-03-2018",3.53,3.53,3.2,3.37,55475600,1819372928
"22-03-2018",3.67,3.8,3.31,3.52,64977500,1891070336
"21-03-2018",3.73,3.89,3.58,3.67,73672800,1935362944
"20-03-2018",3.8,3.89,3.47,3.7,85168896,1943940736
"19-03-2018",3.68,3.89,3.55,3.76,79043904,1863443072
"18-03-2018",3.71,3.76,2.95,3.71,84708704,1857458304
"17-03-2018",3.91,4.07,3.56,3.69,74617800,1943646592
"16-03-2018",3.78,4.06,3.61,3.9,76375000,1867640832
"15-03-2018",3.82,3.97,3.42,3.78,82232600,1873348992
"14-03-2018",4.31,4.59,3.79,3.85,96115800,2102298112
"13-03-2018",4.0,4.38,3.96,4.27,112069000,1953486336
"12-03-2018",3.87,4.26,3.75,4.02,118397000,1878561408
"11-03-2018",3.47,3.93,3.32,3.88,68766600,1672222464
"10-03-2018",3.71,3.89,3.45,3.5,65018300,1786279168
"09-03-2018",3.7,3.74,3.11,3.71,83895104,1770702720
"08-03-2018",4.09,4.23,3.56,3.72,74630896,1952555008
"07-03-2018",4.76,4.91,3.74,4.1,91903400,2264235008
"06-03-2018",4.71,5.11,4.24,4.78,108928000,2239754752
"05-03-2018",4.56,4.81,4.56,4.69,43447100,2167766272
"04-03-2018",4.42,4.86,4.39,4.56,59067800,2100762240
"03-03-2018",4.5,4.71,4.36,4.44,57747400,2141267200
"02-03-2018",4.95,5.03,4.5,4.51,61330700,2347493888
"01-03-2018",4.54,5.32,4.51,4.95,79097200,2157861632
"28-02-2018",5.23,5.55,4.54,4.54,73839504,2485091072
"27-02-2018",5.58,5.69,5.16,5.23,80397104,2653661184
"26-02-2018",5.85,5.85,5.28,5.6,144727008,2786079744
"25-02-2018",5.57,5.94,5.42,5.87,67857104,2656904704
"24-02-2018",5.96,6.2,5.39,5.56,62538800,2843846912
"23-02-2018",5.46,6.2,5.25,5.99,74050200,2613699072
"22-02-2018",5.93,6.33,5.32,5.47,75031296,2835811584
"21-02-2018",6.23,6.49,5.69,5.95,83844800,2955147008
"20-02-2018",6.49,7.17,6.19,6.24,156506000,3080766208
"19-02-2018",5.34,6.49,5.33,6.46,97820400,2535606528
"18-02-2018",6.0,6.01,5.27,5.35,49595600,2820899328
"17-02-2018",5.73,6.08,5.64,5.99,64632700,2687854336
"16-02-2018",5.96,6.06,5.45,5.69,83310304,2804654336
"15-02-2018",5.01,6.03,4.82,5.98,124499000,2361208064
"14-02-2018",4.18,5.0,4.18,5.0,56104500,1967585792
"13-02-2018",4.31,4.36,3.96,4.2,37546900,2031339520
"12-02-2018",4.0,4.46,4.0,4.31,29326600,1882271232
"11-02-2018",4.38,4.38,3.74,3.97,44862300,2061422976
"10-02-2018",4.66,5.04,4.15,4.4,51292400,2172711936
"09-02-2018",4.27,4.69,4.06,4.66,24856800,1991670528
