"Date","Open*","High","Low","Close**","Volume","Market Cap"
"07-08-2018",0.002294,0.002388,0.00222,0.002227,4174120,421783154
"06-08-2018",0.002366,0.002393,0.002255,0.002282,4054900,435132848
"05-08-2018",0.002313,0.002379,0.002261,0.002364,3855890,425318759
"04-08-2018",0.002438,0.002485,0.002278,0.002316,1117650,448350200
"03-08-2018",0.002514,0.002514,0.002396,0.002448,3581780,462322472
"02-08-2018",0.002578,0.002642,0.002495,0.002507,4174510,474087614
"01-08-2018",0.00261,0.002624,0.002483,0.002584,3522820,480014327
"31-07-2018",0.002843,0.002843,0.00259,0.002609,2845950,522833562
"30-07-2018",0.002999,0.002999,0.002751,0.002846,2986880,551437891
"29-07-2018",0.003094,0.003112,0.002934,0.002996,4166010,568944256
"28-07-2018",0.003078,0.003118,0.003032,0.003081,4187530,566046144
"27-07-2018",0.002993,0.00311,0.002942,0.003072,3394920,550439424
"26-07-2018",0.003049,0.003192,0.002949,0.002994,7274860,560689408
"25-07-2018",0.003076,0.003124,0.002977,0.003048,5297400,565656320
"24-07-2018",0.003044,0.003117,0.002918,0.003095,9114290,559701952
"23-07-2018",0.003119,0.003282,0.00302,0.003041,5419290,573504768
"22-07-2018",0.00315,0.003204,0.003074,0.003121,4798360,579277056
"21-07-2018",0.003061,0.003261,0.003021,0.003173,5933460,562874048
"20-07-2018",0.003282,0.003282,0.002992,0.003062,6329490,603611264
"19-07-2018",0.003321,0.003441,0.003197,0.003274,6126540,610784896
"18-07-2018",0.003494,0.003574,0.00331,0.003358,5940560,642504128
"17-07-2018",0.003237,0.003584,0.003097,0.003515,6889030,595179904
"16-07-2018",0.002921,0.003248,0.002897,0.003244,6569160,537166144
"15-07-2018",0.002971,0.003015,0.002916,0.002936,3774090,546255872
"14-07-2018",0.002867,0.002967,0.002802,0.002951,3586690,527180896
"13-07-2018",0.002778,0.003048,0.002778,0.002868,8279280,510801760
"12-07-2018",0.002842,0.002859,0.002698,0.002759,5296690,522675584
"11-07-2018",0.002768,0.002909,0.002768,0.002844,6954020,509091584
"10-07-2018",0.003006,0.003034,0.002764,0.002769,6124390,552758208
"09-07-2018",0.003267,0.003267,0.002991,0.003005,7154090,600687424
