"Date","Open*","High","Low","Close**","Volume","Market Cap"
"04-05-2018",87.7,87.7,82.56,84.26,153112000,5700725760
"03-05-2018",84.92,89.68,83.86,87.82,226830000,5519484416
"02-05-2018",84.41,85.39,82.84,84.79,137844000,5486902272
"01-05-2018",84.37,84.86,79.32,84.64,180819008,5483982848
"30-04-2018",92.15,94.76,82.86,84.27,377384992,5990011392
"29-04-2018",76.59,92.52,76.59,91.07,502971008,4978032128
"28-04-2018",72.42,78.2,72.42,76.75,143123008,4707531776
"27-04-2018",77.02,77.31,72.67,72.67,133132000,5006035968
"26-04-2018",71.56,77.24,69.81,77.19,142338000,4651608064
"25-04-2018",82.49,82.58,69.03,71.38,232380992,5361908224
"24-04-2018",76.29,84.44,76.24,83.01,214076000,4958947840
"23-04-2018",73.65,77.8,73.65,76.22,129211000,4787280384
"22-04-2018",74.53,77.2,73.0,73.76,118189000,4844570624
"21-04-2018",79.1,79.62,71.16,74.99,172502000,5141745664
"20-04-2018",74.18,79.47,72.56,79.03,184820992,4821730816
"19-04-2018",72.55,74.79,70.96,74.13,172656992,4715594240
"18-04-2018",65.71,73.36,65.71,72.84,146354000,4271153920
"17-04-2018",67.01,69.85,65.66,65.75,104953000,4355817984
"16-04-2018",70.12,70.77,64.4,66.7,124354000,4557692928
"15-04-2018",64.33,70.33,64.33,70.33,126368000,4181559808
"14-04-2018",62.21,65.45,61.75,63.86,90798000,4043725568
"13-04-2018",66.66,68.1,61.56,62.21,177671008,4332714496
"12-04-2018",58.38,66.71,54.91,66.71,272688992,3794846976
"11-04-2018",52.58,59.46,52.32,58.54,178200992,3417624832
"10-04-2018",53.2,53.2,49.67,52.62,90631296,3458028544
"09-04-2018",49.37,56.66,49.37,52.93,267976992,3209104640
"08-04-2018",46.54,49.19,46.54,49.19,44671100,3025190400
"07-04-2018",44.91,47.81,44.83,46.42,49786600,2919095808
"06-04-2018",47.05,47.48,44.59,44.94,46850100,3058491392
"05-04-2018",47.46,47.85,45.85,47.2,63650600,3084661248
"04-04-2018",53.38,53.63,46.95,47.55,73956800,3469676544
"03-04-2018",48.98,54.13,48.63,53.64,84566304,3183755776
"02-04-2018",47.34,50.3,46.79,48.82,62854800,3077223936
"01-04-2018",50.34,50.59,45.3,47.3,73349000,3272063488
"31-03-2018",50.43,52.91,49.97,50.13,68031800,3278244608
"30-03-2018",51.85,53.58,49.1,50.31,114151000,3370354688
"29-03-2018",57.31,57.4,51.45,51.88,110023000,3724951552
"28-03-2018",55.34,60.12,55.34,57.24,81977504,3596938752
"27-03-2018",59.49,60.02,52.51,55.53,145188992,3866565888
"26-03-2018",65.4,65.93,55.92,59.74,144888992,4251172608
"25-03-2018",65.19,67.44,63.87,65.43,82989200,4237244928
"24-03-2018",69.07,70.24,65.73,65.73,102618000,4489326080
"23-03-2018",69.61,69.61,63.92,68.56,137020992,4524350976
"22-03-2018",72.81,75.07,66.92,69.64,152648000,4732377088
"21-03-2018",76.41,77.79,71.52,72.95,177772992,4966719488
"20-03-2018",73.85,79.56,67.59,76.03,255944000,4800043008
"19-03-2018",67.19,73.44,62.74,73.44,274503008,4367609344
"18-03-2018",61.18,66.7,49.39,65.5,249146000,3976493056
"17-03-2018",68.3,69.11,61.02,61.53,95221696,4439519232
"16-03-2018",69.66,71.49,65.91,68.25,114395000,4527870976
"15-03-2018",71.83,72.95,65.49,69.57,173336000,4669041152
"14-03-2018",83.42,85.03,69.1,71.67,146276992,5422362624
"13-03-2018",85.57,88.39,82.19,83.38,118017000,5562222592
"12-03-2018",91.49,92.98,84.26,85.91,125997000,5947135488
"11-03-2018",85.44,92.49,82.31,91.19,120665000,5553471488
"10-03-2018",93.32,94.43,85.52,85.58,123154000,6065718272
"09-03-2018",91.7,93.78,80.85,92.67,216976000,5960483840
"08-03-2018",100.54,102.14,90.87,91.57,158916992,6534770688
"07-03-2018",105.38,113.65,91.03,100.44,297579008,6849684992
"06-03-2018",112.27,114.94,103.56,105.11,203770000,7297530880
"05-03-2018",120.12,120.12,111.76,113.02,212735008,7808075776
"04-03-2018",121.83,125.13,115.99,119.36,177840000,7919115264
"03-03-2018",124.26,128.06,121.54,122.14,132602000,8076610560
"02-03-2018",129.95,130.3,122.59,124.24,148930000,8446709248
"01-03-2018",133.65,136.15,126.57,129.05,282388000,8687141888
"28-02-2018",142.38,144.62,132.06,133.24,315822016,9254661120
"27-02-2018",134.84,146.35,132.92,142.5,427504992,8764486656
"26-02-2018",118.91,137.1,117.91,134.17,292700000,7729166848
"25-02-2018",118.29,120.0,114.56,118.46,114914000,7689083904
"24-02-2018",121.42,126.89,114.41,118.57,157950000,7892474368
"23-02-2018",113.39,123.85,110.86,121.65,189394000,7370077184
"22-02-2018",120.62,126.93,111.89,114.08,193746000,7840041472
"21-02-2018",127.67,130.21,118.08,120.96,207330000,8298401280
"20-02-2018",137.95,142.01,127.86,128.36,239238000,8966487040
"19-02-2018",127.24,138.52,126.7,137.47,201551008,8270293504
"18-02-2018",136.4,137.95,124.32,127.38,207624000,8866100224
"17-02-2018",131.02,139.8,129.42,136.75,286384992,8516620800
"16-02-2018",123.02,130.62,119.94,128.85,194878000,7996375040
"15-02-2018",122.0,125.76,118.79,123.29,218616000,7930298368
"14-02-2018",110.86,123.03,110.86,122.52,228692992,7206135808
"13-02-2018",113.64,114.93,108.64,111.18,176966000,7386417664
"12-02-2018",104.18,115.85,104.18,113.25,272088992,6771600896
"11-02-2018",110.45,113.18,96.78,103.4,257944000,7179004928
"10-02-2018",117.21,122.85,104.98,110.63,355323008,7618882560
"09-02-2018",111.99,117.65,108.84,117.57,212450000,7279310336
"08-02-2018",104.06,117.0,104.06,112.43,546732992,6763562496
"07-02-2018",105.13,118.5,94.94,102.5,571724032,6833697792
"06-02-2018",84.07,109.21,64.88,105.95,659945984,5464508928
"05-02-2018",107.57,108.97,75.75,82.37,312096000,6992380416
"04-02-2018",122.21,124.01,102.03,107.46,203674000,7943967744
"03-02-2018",121.03,127.28,106.9,122.96,255707008,7867206656
"02-02-2018",125.64,129.19,91.96,120.13,552638976,8166714880
"01-02-2018",145.96,147.16,115.27,126.0,356495008,9487200256
"31-01-2018",145.4,148.18,133.32,145.76,357308992,9451085824
"30-01-2018",168.86,173.75,140.13,146.28,670294976,10976104448
"29-01-2018",152.08,168.14,151.46,168.14,602513984,9885256704
"28-01-2018",140.37,153.61,140.37,152.16,246175008,9124098048
"27-01-2018",138.14,142.07,134.35,140.2,207868000,8979147776
"26-01-2018",137.75,141.13,126.53,137.89,324067008,8953601024
"25-01-2018",138.1,146.94,134.58,138.0,315009984,8976148480
"24-01-2018",122.57,144.12,118.15,136.41,433360000,7966982656
"23-01-2018",123.37,129.71,110.18,121.6,263388992,8018767360
"22-01-2018",132.3,137.78,112.38,123.66,346611008,8599479296
"21-01-2018",150.23,150.23,126.2,131.1,346048000,9764804608
"20-01-2018",140.49,157.19,138.65,149.94,501671008,9132020736
"19-01-2018",141.25,150.15,132.97,139.49,494800000,9181133824
"18-01-2018",142.6,159.49,129.85,142.66,838633984,9269195776
"17-01-2018",144.73,154.29,94.57,141.37,1587920000,9407148032
"16-01-2018",187.97,187.97,104.29,145.3,1664429952,12217937920
"15-01-2018",170.1,196.85,147.4,187.4,1455619968,11056452608
"14-01-2018",140.56,176.83,135.92,170.42,648694016,9136462848
"13-01-2018",124.15,146.51,124.15,140.62,455703008,8069500928
"12-01-2018",109.18,126.54,105.25,124.47,234756992,7097046016
"11-01-2018",123.1,124.33,102.66,108.29,270718016,8001778176
"10-01-2018",127.24,127.26,111.05,122.99,361796992,8270279680
"09-01-2018",102.07,129.87,101.84,126.94,529663008,6634308096
"08-01-2018",102.12,108.6,90.68,102.38,231395008,6638003712
"07-01-2018",101.12,108.52,99.2,102.43,196620992,6572871680
"06-01-2018",95.31,103.13,91.9,100.86,187746000,6195061248
"05-01-2018",98.91,106.24,89.58,95.28,292932992,6429221888
"04-01-2018",104.79,109.2,96.24,99.11,332545984,6811420672
"03-01-2018",90.3,105.56,86.89,105.56,288086016,5869253632
"02-01-2018",78.53,97.01,78.53,90.33,373376992,5104176128
"01-01-2018",76.19,80.69,72.72,78.82,142094000,4952452608
"31-12-2017",72.56,78.01,67.69,75.96,181356992,4716091904
"30-12-2017",74.18,74.54,63.02,72.4,202376992,4821835264
"29-12-2017",65.7,74.82,63.14,73.9,163331008,4270519552
"28-12-2017",66.76,66.94,58.22,65.43,135592000,4339532288
"27-12-2017",65.53,70.29,62.88,66.88,153715008,4259210496
"26-12-2017",66.61,68.8,61.86,65.52,195466000,4329391104
"25-12-2017",60.27,68.37,58.39,66.32,170538000,3917402624
"24-12-2017",59.32,59.97,51.84,59.7,160158000,3855900672
"23-12-2017",56.32,67.75,56.32,58.9,146282000,3660711168
"22-12-2017",71.54,72.28,43.39,55.57,297579008,4650219008
"21-12-2017",76.12,79.04,67.49,71.37,225272000,4948005376
"20-12-2017",71.31,77.5,63.1,75.62,305912000,4634920448
"19-12-2017",77.19,82.1,66.59,70.81,290083008,5017415168
"18-12-2017",68.45,81.06,63.96,77.22,437848992,4449540608
"17-12-2017",49.74,71.72,49.74,68.11,500799008,3233124864
"16-12-2017",48.14,52.26,46.93,49.81,164723008,3129272064
"15-12-2017",50.54,51.24,43.13,47.99,204064992,3285018368
"14-12-2017",44.9,53.65,44.4,50.62,313147008,2918698240
"13-12-2017",40.73,49.07,37.49,44.81,294500000,2647620352
"12-12-2017",36.22,41.28,35.32,40.41,132796000,2354373120
"11-12-2017",33.32,36.57,33.32,35.88,77323800,2165754624
"10-12-2017",35.79,35.79,32.51,33.31,72133600,2326545664
"09-12-2017",35.96,38.98,34.87,35.71,93255296,2337250816
"08-12-2017",34.84,37.38,32.36,36.27,125450000,2264562944
"07-12-2017",35.04,37.26,33.31,34.86,125301000,2277335552
"06-12-2017",38.75,38.85,34.4,35.16,118745000,2518463232
"05-12-2017",41.99,42.79,38.82,38.82,101480000,2729156608
"04-12-2017",36.65,43.0,36.62,42.17,160430000,2382155008
"03-12-2017",35.1,39.52,35.03,36.62,79801696,2281176064
"02-12-2017",35.84,36.61,34.51,35.07,48991700,2329686784
"01-12-2017",32.89,36.24,31.36,35.84,89359696,2137787520
"30-11-2017",32.54,34.98,30.09,32.96,78895104,2115362176
"29-11-2017",37.99,39.44,31.23,32.28,137123008,2469340672
"28-11-2017",40.13,40.13,37.47,38.08,80129000,2608657920
"27-11-2017",38.32,41.91,38.32,40.13,83345904,2491019520
"26-11-2017",38.04,39.2,37.49,38.44,61597700,2472680960
"25-11-2017",34.83,39.86,34.6,38.13,125113000,2263694336
"24-11-2017",34.89,35.7,33.46,34.79,68977696,2267944960
"23-11-2017",35.83,36.29,34.5,34.9,68917800,2329195520
"22-11-2017",34.45,36.98,34.45,35.86,82378800,2239042816
"21-11-2017",36.21,37.16,33.38,34.36,133333000,2353571584
"20-11-2017",39.94,43.14,35.64,35.64,243906000,2596080128
"19-11-2017",43.01,45.45,36.66,39.75,273035008,2795442432
"18-11-2017",39.74,48.09,36.28,42.74,434827008,2583011840
"17-11-2017",28.71,41.08,28.36,40.5,252834000,1866361984
"16-11-2017",29.45,29.93,28.48,28.7,40895700,1913974528
"15-11-2017",29.79,30.58,28.26,29.35,45103700,1936174464
"14-11-2017",28.4,29.96,28.1,29.73,39436300,1845747712
"13-11-2017",27.12,28.97,26.59,28.4,41299400,1762618368
"12-11-2017",28.44,28.45,25.31,26.96,63588200,1848581248
"11-11-2017",28.15,29.93,27.4,28.53,45994100,1829607168
"10-11-2017",31.97,32.44,26.74,28.18,57756900,2078105600
"09-11-2017",30.76,33.02,30.58,31.9,79919296,1999528320
"08-11-2017",26.17,33.81,26.02,30.67,120273000,1700952832
"07-11-2017",26.26,26.52,25.62,26.23,40146900,1706604416
"06-11-2017",26.47,26.81,25.95,26.32,26798400,1720762240
"05-11-2017",26.48,26.72,25.79,26.38,25229700,1721092608
"04-11-2017",26.77,27.74,25.94,26.49,31870600,1739978368
"03-11-2017",24.6,26.9,24.39,26.82,40142100,1598959744
"02-11-2017",26.75,26.75,22.89,24.5,74455200,1738717824
"01-11-2017",28.38,28.44,26.68,26.86,49782800,1844742528
"31-10-2017",28.69,30.44,28.47,28.47,61688400,1864885120
"30-10-2017",27.72,29.49,27.71,28.79,30968500,1801619584
"29-10-2017",27.2,28.61,27.2,27.76,29736500,1360227456
"28-10-2017",28.86,28.99,27.17,27.35,25368200,1443002624
"27-10-2017",28.33,28.88,28.1,28.76,28919000,1416346496
"26-10-2017",28.48,29.39,28.06,28.33,35987900,1423953280
"25-10-2017",30.11,30.11,28.54,28.54,35558400,1505594880
"24-10-2017",27.34,32.72,26.73,30.15,78225600,1367236864
"23-10-2017",28.49,28.65,26.43,27.51,28154800,1424612096
"22-10-2017",27.15,29.48,27.1,28.79,36184100,1357504896
"21-10-2017",27.76,28.28,26.04,27.13,34058900,1387836800
"20-10-2017",28.68,29.5,27.73,27.75,36933700,1433878272
"19-10-2017",29.66,29.96,28.48,28.66,30401400,1482973312
"18-10-2017",31.66,31.78,28.44,29.67,49659700,1583188096
"17-10-2017",28.5,32.55,27.81,31.4,74210000,1425086336
"16-10-2017",27.76,29.07,26.96,28.53,34713200,1388077184
"15-10-2017",27.65,28.47,26.91,27.73,31189200,1382446080
"14-10-2017",29.32,29.45,27.65,27.8,33551100,1465981056
"13-10-2017",27.85,29.87,26.45,29.35,81365000,1392661120
"12-10-2017",30.01,30.36,27.61,28.18,61080400,1500524672
"11-10-2017",29.3,31.23,29.3,29.96,33627700,1464936192
"10-10-2017",29.15,31.2,28.07,29.31,48223600,1457265536
"09-10-2017",32.04,32.79,26.78,29.1,98290304,1601804288
"08-10-2017",35.64,37.23,31.01,32.07,107725000,1781814912
"07-10-2017",33.54,36.15,33.3,36.14,48058800,1677002112
"06-10-2017",32.5,34.32,32.23,33.52,47267100,1625060480
"05-10-2017",31.21,33.31,28.98,32.28,66785000,1560678400
"04-10-2017",33.79,35.03,30.09,31.16,60565900,1689394176
"03-10-2017",36.65,36.79,32.01,33.61,74199600,1832530560
"02-10-2017",35.7,39.01,34.9,36.74,116098000,1785162880
"01-10-2017",34.12,35.83,31.82,35.72,72169504,1705881472
"30-09-2017",28.59,34.24,28.45,34.21,82181600,1429498880
"29-09-2017",30.25,30.41,26.13,28.64,72558304,1512527104
"28-09-2017",31.78,32.69,27.68,29.76,101195000,1589173248
"27-09-2017",26.32,34.03,26.32,31.79,163163008,1316038272
"26-09-2017",26.12,27.3,24.46,26.38,65868600,1305989120
"25-09-2017",19.8,27.08,19.8,26.02,81225504,989891904
"24-09-2017",20.17,20.43,19.28,19.79,11967200,1008661760
"23-09-2017",18.58,20.59,18.3,20.18,17216800,929085760
"22-09-2017",17.39,19.32,16.98,18.69,22480200,869657408
"21-09-2017",19.65,19.82,16.75,17.45,21587400,982514560
"20-09-2017",19.9,20.47,19.69,19.75,14058200,995011904
"19-09-2017",20.99,21.71,19.04,19.94,30451900,1049422464
"18-09-2017",19.91,21.38,19.54,21.22,27647600,995578944
"17-09-2017",20.64,20.64,18.36,19.86,18695100,1031916544
"16-09-2017",18.75,22.98,18.5,20.76,50210000,937287744
"15-09-2017",15.81,19.12,13.32,18.74,50811700,790612480
"14-09-2017",20.08,20.75,14.95,15.69,42221500,1004180352
"13-09-2017",20.83,21.29,17.8,20.06,37258400,1041447616
"12-09-2017",21.87,23.6,19.86,20.97,40702300,1093591424
"11-09-2017",22.68,23.97,21.7,21.88,27835300,1133790848
"10-09-2017",21.76,23.64,19.37,22.75,54002500,1088181376
"09-09-2017",24.63,24.63,21.55,21.96,47199500,1231580800
"08-09-2017",30.59,30.59,22.41,24.86,112252000,1529629568
"07-09-2017",21.3,33.55,20.54,30.78,214000992,1065107264
"06-09-2017",22.97,24.32,20.3,21.36,77746304,1148323712
"05-09-2017",21.88,23.85,18.93,22.8,91402304,1093863168
"04-09-2017",30.44,30.44,17.4,21.83,189916992,1522089856
"03-09-2017",31.77,32.65,28.58,30.32,43232300,1588686976
"02-09-2017",31.69,34.81,28.55,31.72,92722600,1584387968
"01-09-2017",33.17,33.57,28.87,32.01,75418896,1658679552
"31-08-2017",32.93,35.09,32.6,33.16,49957300,1646724736
"30-08-2017",33.48,35.84,29.71,33.1,97289600,1673905024
"29-08-2017",38.46,38.46,30.69,33.66,168534000,1922835328
"28-08-2017",40.23,40.31,37.38,38.45,41401000,2011601664
"27-08-2017",38.58,41.23,37.42,40.09,50649600,1928772736
"26-08-2017",40.31,40.52,37.7,38.59,41017800,2015363840
"25-08-2017",41.96,42.26,39.78,40.3,47772200,2098233856
"24-08-2017",39.92,42.13,39.31,42.05,63875500,1996229120
"23-08-2017",35.83,44.03,35.25,40.0,131763000,1791669504
"22-08-2017",35.16,36.17,31.6,35.85,68265296,1758179072
"21-08-2017",38.04,38.28,34.15,35.3,85955000,1902056064
"20-08-2017",39.63,40.65,38.16,38.19,85862200,1981638400
"19-08-2017",38.86,42.22,35.4,39.97,168358000,1943178496
"18-08-2017",40.85,41.16,31.32,38.85,209844992,2042454528
"17-08-2017",45.72,46.34,38.91,40.69,191410000,2286133248
"16-08-2017",46.98,51.24,44.69,45.54,170272992,2349048576
"15-08-2017",47.5,47.99,39.52,47.49,262800992,2375007232
"14-08-2017",47.63,52.02,44.79,47.43,343704992,2381359872
"13-08-2017",36.86,52.63,35.32,46.65,448654016,1843038336
"12-08-2017",33.16,37.37,30.45,36.61,177772000,1657811968
"11-08-2017",36.32,39.13,27.58,33.5,382070016,1815778560
"10-08-2017",21.68,38.44,21.36,36.18,360124992,1084176512
"09-08-2017",18.34,21.94,17.46,21.75,116795000,917008960
"08-08-2017",18.73,19.34,15.59,18.27,124589000,936705408
"07-08-2017",15.2,20.24,14.36,18.68,166514000,759958528
"06-08-2017",14.17,16.19,13.42,15.21,81450800,708471040
"05-08-2017",10.39,14.95,10.24,14.02,82680400,519505536
"04-08-2017",10.84,11.22,9.97,10.43,56285500,541832320
"03-08-2017",8.19,10.7,8.06,10.67,49848800,409433600
"02-08-2017",7.85,8.3,7.71,8.11,17559000,392732064
"01-08-2017",7.36,8.2,6.96,7.86,18527900,368122944
"31-07-2017",7.16,7.43,7.02,7.33,10856600,358221856
"30-07-2017",7.27,7.3,6.94,7.15,9006030,363345472
"29-07-2017",7.09,7.46,6.76,7.26,10518400,354257856
"28-07-2017",7.75,7.88,6.93,7.09,15725800,387410176
"27-07-2017",7.22,7.94,7.13,7.72,15251100,360771776
"26-07-2017",7.33,7.59,6.58,7.17,16765600,366561696
"25-07-2017",8.48,8.48,6.88,7.35,19480400,423875936
"24-07-2017",8.61,8.81,8.19,8.46,21283700,430471168
"23-07-2017",8.64,8.93,7.76,8.57,29915100,431881472
"22-07-2017",7.39,9.12,7.31,8.62,32890800,369727456
"21-07-2017",7.24,7.97,7.03,7.42,21298000,361825568
"20-07-2017",5.89,7.47,5.89,7.21,25476100,294316896
"19-07-2017",6.04,6.23,5.65,5.88,14255500,301935264
"18-07-2017",5.77,6.29,5.51,6.02,18101700,288470496
"17-07-2017",5.06,5.85,5.03,5.77,15013000,253054352
"16-07-2017",5.03,5.27,4.83,5.04,9498420,251398784
"15-07-2017",5.55,5.55,4.98,5.03,11294200,277400032
"14-07-2017",6.27,6.29,5.42,5.54,12351000,313432928
"13-07-2017",6.68,6.95,5.91,6.29,17824000,334240160
"12-07-2017",5.31,6.69,5.07,6.63,23337300,265563872
"11-07-2017",5.93,6.11,4.83,5.4,20182900,296309120
"10-07-2017",6.91,6.96,5.58,6.03,11395300,345719488
"09-07-2017",7.4,7.62,6.87,6.9,10422500,370071968
"08-07-2017",6.79,7.63,5.91,7.45,24138500,339381728
"07-07-2017",7.83,7.89,6.74,6.77,16409500,391569248
"06-07-2017",7.98,8.34,7.69,7.84,17932500,399093312
"05-07-2017",7.77,8.66,7.23,8.03,29368100,388453376
"04-07-2017",8.22,8.49,7.77,7.78,15781600,410831488
"03-07-2017",8.06,8.48,7.52,8.22,28820400,402786336
"02-07-2017",7.96,8.51,6.75,8.1,47478700,397988096
"01-07-2017",8.77,9.24,7.74,7.95,33128400,438293024
"30-06-2017",9.72,10.0,8.6,8.73,43355500,485988096
"29-06-2017",8.34,10.07,7.91,9.77,77050000,416969504
"28-06-2017",6.96,8.69,6.49,8.38,72982304,347825920
"27-06-2017",5.35,7.26,5.09,6.83,71029696,267538304
"26-06-2017",5.95,6.22,4.42,5.53,27615900,297586848
"25-06-2017",6.29,6.46,5.66,5.95,24890900,314542784
"24-06-2017",6.87,7.11,6.25,6.3,33359500,343738496
"23-06-2017",6.92,7.43,5.78,6.84,67033300,346025216
"22-06-2017",10.16,10.51,6.9,6.94,115249000,507921376
"21-06-2017",8.04,10.21,7.81,10.15,88374400,401956000
"20-06-2017",11.79,11.79,7.87,8.0,126661000,589390016
"19-06-2017",5.46,11.81,5.46,11.72,281340992,273011008
"18-06-2017",3.79,5.26,3.47,5.26,61381000,189716992
"17-06-2017",2.8,4.18,2.7,3.76,82601000,139894000
"16-06-2017",1.8,2.81,1.72,2.77,45782200,90202000
"15-06-2017",1.74,1.84,1.54,1.78,9550940,86947000
"14-06-2017",1.81,1.94,1.68,1.74,10497200,90657000
"13-06-2017",1.5,1.86,1.5,1.81,10456500,75221504
"12-06-2017",1.67,1.69,1.4,1.51,7492490,83716000
"11-06-2017",1.69,1.73,1.52,1.67,6479410,84426000
"10-06-2017",1.54,2.07,1.53,1.68,17295300,77129000
