"Date","Open*","High","Low","Close**","Volume","Market Cap"
"16-06-2018",14.94,15.98,14.94,15.81,81354704,1703353728
"15-06-2018",14.88,15.65,14.69,15.05,79159296,1697163648
"14-06-2018",14.64,15.03,14.14,14.9,80329504,1669593984
"13-06-2018",15.3,15.72,14.03,14.59,97415904,1744478464
"12-06-2018",15.52,16.16,14.99,15.23,116016000,1770455040
"11-06-2018",14.14,15.38,13.79,15.38,83039696,1612034688
"10-06-2018",15.93,15.93,13.59,14.18,79288200,1816514048
"09-06-2018",16.31,16.89,15.96,15.96,85299904,1860232576
"08-06-2018",16.35,16.63,15.83,16.27,94394600,1864514176
"07-06-2018",17.27,17.44,16.18,16.26,131031000,1969089408
"06-06-2018",15.6,17.36,15.35,17.25,157806000,1778931840
"05-06-2018",14.25,15.67,14.21,15.6,101474000,1625536640
"04-06-2018",14.68,14.68,13.67,14.26,58219100,1673629824
"03-06-2018",14.68,14.95,14.33,14.57,82182304,1674348416
"02-06-2018",14.32,14.85,14.01,14.68,87983000,1632979328
"01-06-2018",14.25,14.41,13.79,14.24,80342200,1625287040
"31-05-2018",12.56,14.22,12.41,14.19,93931696,1432563584
"30-05-2018",12.61,12.8,12.27,12.57,43146300,1437882496
"29-05-2018",11.96,12.68,11.77,12.57,48807700,1363415168
"28-05-2018",12.6,12.75,11.7,11.89,33398400,1436871552
"27-05-2018",12.79,12.79,12.33,12.61,36691600,1458098688
"26-05-2018",12.96,13.2,12.7,12.76,43258400,1478316032
"25-05-2018",13.03,13.37,12.64,13.01,49173800,1486252800
"24-05-2018",12.61,13.19,12.2,13.0,54410900,1438059136
"23-05-2018",13.85,13.93,12.33,12.63,68215200,1579806080
"22-05-2018",14.57,14.84,13.75,13.93,86545104,1661682432
"21-05-2018",14.13,14.79,13.82,14.72,97367296,1610878848
"20-05-2018",14.35,14.37,13.69,14.12,95390200,1636510336
"19-05-2018",15.13,15.62,13.99,14.25,138320992,1725971072
"18-05-2018",12.36,16.22,12.05,15.14,243260992,1409708928
"17-05-2018",12.32,12.97,12.27,12.47,54251500,1404491008
"16-05-2018",12.56,12.57,11.95,12.26,35233200,1432144640
"15-05-2018",12.85,13.27,12.51,12.57,45696200,1465877376
"14-05-2018",13.16,13.17,12.36,12.87,49317700,1500590464
"13-05-2018",13.01,13.55,12.74,13.12,70816496,1483453696
"12-05-2018",12.97,13.15,12.25,12.94,44001000,1479426048
"11-05-2018",13.88,14.09,12.59,12.99,57027500,1582949504
"10-05-2018",14.68,15.05,13.82,13.82,68250000,1673560448
"09-05-2018",13.52,14.81,13.08,14.66,99046304,1542353792
"08-05-2018",13.7,13.92,13.15,13.53,57865500,1562884992
"07-05-2018",13.94,13.97,12.99,13.7,59800200,1589622272
"06-05-2018",14.36,14.8,13.68,13.94,74731600,1637897088
"05-05-2018",14.32,14.5,14.21,14.37,71502096,1632987776
"04-05-2018",14.63,14.68,14.24,14.33,79940496,1668197248
"03-05-2018",14.44,14.78,14.21,14.65,104726000,1646943616
"02-05-2018",14.17,14.41,13.94,14.41,80730304,1615982976
"01-05-2018",14.31,14.31,13.61,14.16,75433904,1632460032
